# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), epochs, reg., NRMSE (mean), (std)
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-06,0.5878,2.982199e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-06,0.6829,4.062299e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-02,0.9675,2.070248e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-02,0.6777,1.905185e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-06,0.6931,2.830799e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-06,0.6228,5.751750e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-02,0.7794,2.924456e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-02,0.9743,2.781442e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-06,0.6634,3.248550e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-06,0.6531,1.626566e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-02,0.7735,3.305167e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-02,0.9631,2.879803e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-06,0.7785,2.942384e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-06,0.5578,2.761804e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-02,0.6933,7.777255e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-02,0.6060,1.823340e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-06,0.7553,9.402716e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-06,0.6845,3.464257e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-02,0.7876,3.256318e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-02,0.6084,9.117954e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-06,0.6418,4.807976e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-06,0.9682,1.583566e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-02,0.4565,7.639952e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-02,0.6000,7.698485e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-06,0.4715,1.019803e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-06,0.4947,1.611482e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-02,0.5051,1.123823e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-02,0.6252,1.322258e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-06,0.4924,5.569385e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-06,0.4829,9.714647e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-02,0.7968,2.945757e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-02,0.5392,2.039944e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-06,0.3694,1.916676e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-06,0.6286,4.983452e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-02,0.5485,8.395880e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-02,0.5836,3.082705e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-06,0.4462,1.660108e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-06,0.5304,9.402061e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-02,0.6487,2.420891e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-02,0.3751,7.312595e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-06,0.5717,7.931348e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-06,0.8510,1.766515e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-02,0.7445,1.687435e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-02,0.6037,8.101787e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-06,0.6806,8.052071e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-06,0.8226,2.559964e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-02,0.4024,1.679120e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-02,0.5046,1.115507e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-06,0.6119,1.712977e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-06,0.5710,6.051138e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-02,0.7245,1.220627e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-02,0.8195,2.156462e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-06,0.6141,1.635227e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-06,0.3376,1.240192e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-02,0.4961,1.169696e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-02,0.8577,1.279106e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-06,0.4957,8.928646e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-06,0.4970,1.377258e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-02,0.9616,1.933329e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-02,1.0803,6.155073e-02
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-06,66667.0034,4.713998e+04
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-06,1.2625,4.746889e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-02,0.8640,2.287648e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-02,0.8537,3.418523e-02
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-06,0.8884,4.087176e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-06,0.8062,2.203527e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-02,0.8391,1.268321e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-02,0.7469,2.235257e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-06,33333.8053,4.714012e+04
8,100,500,0.100,0.800,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-06,33334.1609,4.713987e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-02,0.8049,8.411674e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-02,1.2201,2.364258e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-06,33333.9348,4.714003e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-06,33333.9438,4.714002e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-02,1.1973,3.470009e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-02,0.8399,1.313122e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-06,33333.8097,4.714012e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-06,1.0665,1.296836e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-02,0.6811,3.251857e-03
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-02,1.1261,1.904565e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-06,1.2253,1.897960e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-06,33334.0153,4.713997e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-02,1.0431,3.136675e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-02,0.9235,1.125926e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-06,1.0779,1.293667e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-06,33334.0031,4.713998e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-02,0.7258,6.917235e-02
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-02,0.5902,1.355909e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-06,33333.9440,4.714002e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-06,66667.0912,4.713985e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-02,0.9773,3.652027e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-02,33336.0884,4.713850e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-06,100000.0000,0.000000e+00
8,100,500,0.100,0.800,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-06,66667.0820,4.713986e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-02,0.9748,2.061628e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-02,3.5160,3.645308e+00
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-06,1.2299,2.975138e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-06,33333.9972,4.713998e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-02,1.0801,1.039502e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-02,1.0013,3.458246e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-06,33333.8114,4.714011e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-06,0.9568,3.989294e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-02,1.6260,2.299351e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-02,0.9921,2.950194e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-06,1.0765,2.192713e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-06,1.2288,2.791182e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-02,0.6826,2.271380e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-02,0.6571,2.009755e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,2,1.00e-06,0.5961,3.579939e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,60.000,60.000,4,1.00e-06,0.4818,7.816078e-02
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-02,0.7229,2.452411e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-02,0.8221,2.920301e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,2,1.00e-06,0.5526,2.104847e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,100.000,10.000,4,1.00e-06,0.8010,1.304210e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-02,0.8345,1.745842e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-02,0.5021,2.529490e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,2,1.00e-06,0.7064,9.807920e-02
8,100,500,0.400,0.400,0.400,1.200,0.500,1.000,10.000,100.000,4,1.00e-06,0.7812,1.180815e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-02,0.4544,1.218077e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-02,0.6483,1.842703e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,2,1.00e-06,0.5809,1.660026e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,60.000,60.000,4,1.00e-06,0.5929,6.265029e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-02,0.6387,5.298444e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-02,0.5458,2.056610e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,2,1.00e-06,0.4433,1.225088e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,100.000,10.000,4,1.00e-06,0.7467,1.616671e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-02,0.8429,1.851084e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-02,0.5289,6.615011e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,2,1.00e-06,0.6716,9.725455e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,1.000,10.000,100.000,4,1.00e-06,0.6963,4.100876e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-02,0.4732,1.839353e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-02,0.7154,9.328361e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,2,1.00e-06,0.7781,1.414291e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,60.000,60.000,4,1.00e-06,0.8477,8.963238e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-02,0.6531,4.050137e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-02,0.6030,3.035013e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,2,1.00e-06,0.6944,4.091557e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,100.000,10.000,4,1.00e-06,0.7965,2.766567e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-02,0.4245,1.918640e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-02,0.7665,2.933234e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,2,1.00e-06,0.6436,7.181446e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,1.000,10.000,100.000,4,1.00e-06,0.8002,9.188377e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-02,0.7623,1.066792e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-02,0.8219,3.508760e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,2,1.00e-06,0.6306,1.216564e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,60.000,60.000,4,1.00e-06,0.5576,1.087786e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-02,0.5385,1.634968e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-02,0.9037,2.206004e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,2,1.00e-06,0.8018,2.104644e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,100.000,10.000,4,1.00e-06,0.4353,7.784652e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-02,0.7168,3.000960e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-02,0.9122,1.509431e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,2,1.00e-06,0.9120,2.090831e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,1.000,10.000,100.000,4,1.00e-06,0.8123,2.899635e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.5967,7.588996e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-02,0.9441,1.829874e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.9621,4.090803e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-06,0.9966,1.419569e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-02,0.8318,1.545919e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-02,0.9931,1.040016e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-06,0.7061,3.826368e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-06,0.7512,1.089602e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.7837,1.872492e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-02,0.7569,7.148920e-02
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.7155,1.836475e-01
8,100,500,0.850,0.100,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-06,0.6485,7.179439e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.7148,3.254642e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-02,0.8665,1.782675e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.8932,1.829601e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-06,0.8141,1.699882e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-02,0.5593,1.018542e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-02,0.9263,2.777213e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-06,33333.8143,4.714011e+04
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-06,0.4697,8.742570e-02
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.6681,1.415016e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-02,0.6837,1.589196e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.8706,2.097645e-01
8,100,500,0.850,0.100,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-06,0.6651,1.550052e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-02,0.7332,3.274431e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-02,1.0215,1.764410e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-06,0.5233,1.541886e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-06,0.7361,8.784268e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-02,0.9492,1.248634e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-02,0.8444,2.658506e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-06,0.7467,2.626037e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-06,0.7118,9.788351e-02
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-02,0.6447,1.977575e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-02,0.6926,1.778756e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-06,0.8962,2.691673e-01
8,100,500,0.850,0.100,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-06,0.6412,1.126151e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-02,0.6874,5.782362e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-02,0.8444,1.443727e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-06,0.5991,7.677729e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-06,0.8798,2.572932e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-02,0.7640,1.217895e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-02,0.7483,1.269923e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-06,0.9792,2.215574e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-06,0.7179,2.440448e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-02,0.6563,5.468745e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-02,0.7072,8.256397e-02
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-06,0.9431,1.112566e-01
8,100,500,0.850,0.100,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-06,0.7398,1.508337e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.6341,1.514654e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-02,0.6757,2.312970e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.5793,2.566269e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-06,0.4742,3.713740e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-02,0.7433,7.300833e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-02,0.5757,1.932960e-02
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-06,0.7339,1.715897e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-06,0.5387,2.487561e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.5521,2.542856e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-02,0.5090,1.851733e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.7193,1.284101e-01
8,100,500,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-06,0.5980,1.735494e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.6748,1.460700e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-02,0.5972,1.998904e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.5791,1.134643e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-06,0.4227,8.697936e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-02,0.6992,2.166912e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-02,0.7167,1.655804e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-06,0.4410,2.838305e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-06,0.5943,6.881380e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.5209,1.260404e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-02,0.7089,1.930431e-01
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.4534,5.512443e-02
8,100,500,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-06,0.6691,3.063491e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-02,0.7023,1.152175e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-02,0.6534,4.264391e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-06,0.6586,1.395538e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-06,0.6552,3.122191e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-02,0.6074,6.473855e-02
