# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), epochs, reg., NRMSE (mean), (std)
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,33333.7600,4.714015e+04
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-06,1.1909,1.865923e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.8166,1.490753e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-02,1.2017,1.645020e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.9224,1.770178e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-06,0.6066,1.547475e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,0.7636,1.847750e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-02,0.6927,2.317967e-01
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,66666.9577,4.714004e+04
2,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-06,33333.7289,4.714017e+04
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.6007,1.002655e-01
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-02,0.6552,7.511991e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,0.7027,5.925223e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-06,0.8175,1.235313e-01
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.7780,1.487205e-01
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-02,0.8764,2.954759e-01
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.8298,2.694347e-01
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-06,0.6319,4.086327e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,1.1005,8.095591e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-02,0.9058,6.788166e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.7052,6.094577e-02
2,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-06,0.7743,2.573742e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.9572,2.023718e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-02,0.8326,1.550188e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.9875,1.498854e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-06,0.7233,9.771107e-02
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.6584,2.124769e-03
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-02,1.0709,2.954997e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.8702,1.682320e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-06,0.8998,1.339611e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-02,0.7537,1.749477e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-02,0.7479,1.018363e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-06,0.7469,2.398366e-01
2,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-06,0.9798,2.231365e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.7284,2.954512e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-02,0.6818,2.178043e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.9772,1.879044e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-06,0.6820,1.527528e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.8857,1.250072e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-02,1.0242,3.012809e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.6603,2.008016e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-06,0.7194,1.501941e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,0.5568,3.231112e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-02,0.7956,9.376309e-02
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,0.5118,1.375200e-01
2,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-06,0.8054,1.031321e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.7506,9.597004e-02
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-02,0.6174,1.044116e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,0.6338,2.463145e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-06,0.4810,1.490901e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.5832,1.048706e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-02,1.1471,1.840178e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.5789,1.327421e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-06,0.6185,1.519874e-01
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,0.5541,5.933059e-02
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-02,0.5873,6.724276e-02
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.6293,5.862855e-02
2,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-06,0.6823,1.882570e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.7493,1.917918e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,6,1.00e-02,0.9367,1.410823e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.6572,1.261227e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,6,1.00e-06,33333.7747,4.714014e+04
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.5804,3.444752e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,6,1.00e-02,0.7778,8.969845e-02
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.7557,2.748329e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,6,1.00e-06,33333.7148,4.714018e+04
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-02,0.8577,1.810317e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,6,1.00e-02,0.9872,2.889756e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-06,0.5886,1.331314e-01
2,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,6,1.00e-06,0.8859,1.412892e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.6231,1.698930e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,6,1.00e-02,0.5791,1.211278e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.6781,1.207957e-02
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,6,1.00e-06,0.7100,3.763796e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-02,0.8820,1.055773e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,6,1.00e-02,1.2009,1.795690e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-06,33336.8684,4.713795e+04
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,6,1.00e-06,33333.8694,4.714007e+04
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-02,0.5408,1.298865e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,6,1.00e-02,0.7335,1.053929e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-06,0.5646,2.779606e-01
2,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,6,1.00e-06,33333.8297,4.714010e+04
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-02,0.7416,5.634781e-02
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,6,1.00e-02,0.7281,1.193951e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-06,0.8617,1.689133e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,6,1.00e-06,1.0517,5.387186e-02
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-02,0.5554,1.158254e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,6,1.00e-02,0.8265,3.124418e-02
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-06,0.9352,2.498237e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,6,1.00e-06,0.6018,1.373889e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-02,0.6491,3.608791e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,6,1.00e-02,0.6314,4.024572e-01
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-06,0.7292,3.341164e-02
2,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,6,1.00e-06,0.7456,1.255344e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.5472,1.579694e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,6,1.00e-02,0.6156,1.256336e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.8012,4.852789e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,6,1.00e-06,0.9280,1.544105e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.8215,3.425958e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,6,1.00e-02,0.8112,1.340129e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.9011,1.487528e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,6,1.00e-06,1.0178,2.903921e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-02,0.7128,9.188153e-02
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,6,1.00e-02,1.0093,2.836729e-01
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-06,33333.8964,4.714005e+04
2,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,6,1.00e-06,1.4274,6.084740e-02
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.6685,3.010487e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,6,1.00e-02,0.6219,5.860828e-02
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.8619,3.494227e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,6,1.00e-06,0.9564,2.145729e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-02,0.8185,1.261047e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,6,1.00e-02,0.9180,4.339107e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-06,0.7870,1.092546e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,6,1.00e-06,0.6115,9.926145e-02
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-02,0.6684,1.597854e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,6,1.00e-02,0.6483,1.252771e-02
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-06,0.9906,1.238444e-01
2,300,300,0.500,0.100,1.200,0.400,1.000,0.500,30.000,80.000,6,1.00e-06,0.6222,9.222005e-02
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-02,0.7498,4.590346e-02
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,60.000,60.000,6,1.00e-02,0.5228,1.808698e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-06,0.4906,5.627636e-02
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,60.000,60.000,6,1.00e-06,0.6765,2.375972e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-02,0.4720,2.812438e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,10.000,100.000,6,1.00e-02,1.0253,1.196037e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-06,0.5987,1.080124e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,10.000,100.000,6,1.00e-06,0.7090,5.806687e-02
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-02,0.7345,1.134746e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,30.000,80.000,6,1.00e-02,0.6628,2.506196e-01
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-06,0.6261,3.686759e-02
2,300,300,0.500,0.100,1.000,0.700,1.000,0.500,30.000,80.000,6,1.00e-06,9288.4938,1.313484e+04
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,34.9345,4.799939e+01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-02,0.6979,5.140143e-02
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.7142,9.835245e-02
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-06,0.8599,2.550877e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.8762,2.333032e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-02,0.7783,3.305433e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.4311,2.423360e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-06,33333.8963,4.714005e+04
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-02,0.8957,5.150823e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-02,0.7912,1.053789e-01
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-06,0.8470,7.829292e-02
2,300,300,0.800,0.500,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-06,0.8149,1.268656e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,58.8120,8.226511e+01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-02,0.8598,3.298310e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,33333.9361,4.714003e+04
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-06,33333.9758,4.714000e+04
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,33333.7682,4.714014e+04
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-02,0.6804,2.549207e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.8063,2.926553e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-06,0.9704,3.638105e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,33333.7986,4.714012e+04
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-02,0.6691,1.561367e-01
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,66666.9485,4.714005e+04
2,300,300,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-06,33333.8593,4.714008e+04
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.7517,9.895040e-02
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-02,0.6332,2.298894e-01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,1.0382,6.237732e-02
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-06,0.6281,1.157305e-01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.4953,5.088088e-02
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-02,14.3394,1.956291e+01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.8909,2.216533e-01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-06,66666.9147,4.714010e+04
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,0.7931,6.695402e-02
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-02,0.5482,1.521353e-01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.7194,2.583365e-01
2,300,300,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-06,0.7093,2.003086e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.6628,2.364201e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-02,0.9916,1.024137e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.8299,1.735464e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,6,1.00e-06,0.9261,2.055963e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.6322,8.207444e-02
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-02,1.0326,1.576981e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.7723,5.836832e-02
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,6,1.00e-06,1.0786,3.097524e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-02,0.6174,1.674594e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-02,0.8420,2.700577e-01
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-06,0.7918,6.510415e-02
2,300,300,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,6,1.00e-06,0.8435,2.430771e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.7024,2.577837e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-02,0.8392,1.452389e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.8592,1.371740e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,6,1.00e-06,1.0068,2.726406e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.9562,8.605172e-02
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-02,1.4141,5.290991e-02
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,7.8577,1.028141e+01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,6,1.00e-06,0.8947,1.423345e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,0.5757,6.424827e-02
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-02,0.8695,2.559367e-01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,40.3262,5.576073e+01
2,300,300,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,6,1.00e-06,1.0683,2.610776e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.5462,1.218930e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-02,0.7566,3.380874e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,0.5848,2.406413e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,6,1.00e-06,0.7516,5.415624e-02
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.7321,1.217795e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-02,0.8360,3.634279e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.8110,3.738120e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,6,1.00e-06,0.6545,3.369379e-02
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,0.6026,7.900596e-02
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-02,0.9526,2.605671e-01
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.6837,1.881449e-02
2,300,300,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,6,1.00e-06,0.7195,1.895848e-01
