# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), epochs, reg., NRMSE (mean), (std)
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.8406,1.782179e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,60.000,60.000,5,1.00e-06,1.1005,2.845127e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.7797,2.998806e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,5,1.00e-02,0.8461,3.202744e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.6208,2.654972e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,10.000,100.000,5,1.00e-06,1.0523,3.442259e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,0.8311,2.740690e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,5,1.00e-02,0.9695,2.100867e-01
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,0.7811,7.423688e-02
4,200,400,0.800,0.500,1.200,0.400,0.500,0.500,30.000,80.000,5,1.00e-06,0.9711,2.000683e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.8282,3.083971e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,5,1.00e-02,0.9253,1.775683e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,0.7053,2.024904e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,60.000,60.000,5,1.00e-06,0.7574,2.046817e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.7685,1.443307e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,5,1.00e-02,1.0223,1.546932e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.6807,2.359971e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,10.000,100.000,5,1.00e-06,0.6934,2.647558e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,0.8038,3.313281e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,5,1.00e-02,0.5801,2.890910e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.8707,3.872006e-01
4,200,400,0.800,0.500,1.000,0.700,0.500,0.500,30.000,80.000,5,1.00e-06,0.6741,4.033806e-02
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.3829,8.523994e-02
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,5,1.00e-02,0.6992,1.653688e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.6830,5.700230e-02
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,60.000,60.000,5,1.00e-06,0.5666,1.675296e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.5299,3.399505e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,5,1.00e-02,0.5728,7.340667e-02
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.6217,1.028214e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,10.000,100.000,5,1.00e-06,0.4986,1.347729e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-02,0.4221,7.333414e-02
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,5,1.00e-02,0.6073,1.208918e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,2,1.00e-06,0.7791,1.070962e-01
4,200,400,0.500,0.100,0.400,1.200,0.500,0.500,30.000,80.000,5,1.00e-06,0.5268,9.326989e-02
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.5518,2.083441e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,5,1.00e-02,0.8082,2.694225e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,1.0258,5.186063e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,60.000,60.000,5,1.00e-06,0.4605,6.700769e-02
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.7958,2.090263e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,5,1.00e-02,1.0638,1.901345e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.6462,2.840846e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,10.000,100.000,5,1.00e-06,0.8166,1.758798e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-02,0.5360,2.573262e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,5,1.00e-02,0.6857,4.906170e-02
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,2,1.00e-06,0.8510,3.156578e-01
4,200,400,0.500,0.100,1.200,0.400,0.500,0.500,30.000,80.000,5,1.00e-06,0.5933,2.684400e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-02,0.5061,8.186268e-02
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,5,1.00e-02,0.6157,1.352474e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,2,1.00e-06,0.4496,2.936593e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,60.000,60.000,5,1.00e-06,0.6735,1.462703e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-02,0.6117,1.862993e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,5,1.00e-02,0.5597,1.833974e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,2,1.00e-06,0.5331,1.721751e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,10.000,100.000,5,1.00e-06,0.5738,6.445156e-02
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-02,0.3198,7.300680e-02
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,5,1.00e-02,0.6688,2.130005e-01
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,2,1.00e-06,0.5870,8.959541e-02
4,200,400,0.500,0.100,1.000,0.700,0.500,0.500,30.000,80.000,5,1.00e-06,0.6484,8.696775e-02
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.7965,2.310778e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,5,1.00e-02,0.6118,2.149543e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.6645,1.623544e-02
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,60.000,60.000,5,1.00e-06,0.8795,1.161694e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.9417,2.418826e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,5,1.00e-02,0.7847,1.074625e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.9487,2.319074e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,10.000,100.000,5,1.00e-06,0.7068,2.731251e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-02,0.6646,2.165444e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,5,1.00e-02,0.8273,2.118510e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-06,0.8634,2.124537e-01
4,300,300,0.800,0.500,0.400,1.200,1.000,0.500,30.000,80.000,5,1.00e-06,0.6581,6.101829e-02
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.5880,2.259894e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,5,1.00e-02,0.9798,1.350518e-02
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.7354,2.053417e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,60.000,60.000,5,1.00e-06,0.7368,4.755363e-02
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-02,0.7325,1.177148e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,5,1.00e-02,0.4959,3.309155e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-06,0.6812,3.229619e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,10.000,100.000,5,1.00e-06,0.4640,1.312650e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-02,0.5264,2.017624e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,5,1.00e-02,0.7875,1.243353e-01
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,2,1.00e-06,0.7764,9.842046e-02
4,300,300,0.800,0.500,1.200,0.400,1.000,0.500,30.000,80.000,5,1.00e-06,0.8517,2.968970e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-02,0.6493,1.635056e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,5,1.00e-02,0.5642,8.477352e-02
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,2,1.00e-06,0.5534,8.249202e-02
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,60.000,60.000,5,1.00e-06,0.6915,1.433970e-02
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-02,0.5085,1.302254e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,5,1.00e-02,0.8206,1.133879e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,2,1.00e-06,0.5756,9.718926e-03
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,10.000,100.000,5,1.00e-06,0.6099,1.531005e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-02,0.8769,2.773217e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,5,1.00e-02,0.6689,1.567434e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,2,1.00e-06,0.5277,1.646772e-01
4,300,300,0.800,0.500,1.000,0.700,1.000,0.500,30.000,80.000,5,1.00e-06,0.6283,1.602068e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.6290,1.335233e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,5,1.00e-02,0.5620,1.981036e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.5249,2.367329e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,5,1.00e-06,0.5687,2.237138e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.5343,1.461140e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,5,1.00e-02,0.5170,9.812747e-02
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.5850,1.438544e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,5,1.00e-06,0.6444,1.697354e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-02,0.5117,2.183467e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,5,1.00e-02,0.6002,1.882556e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,2,1.00e-06,0.6657,2.016688e-01
4,300,300,0.500,0.100,0.400,1.200,1.000,0.500,30.000,80.000,5,1.00e-06,0.6088,6.735775e-02
4,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.4681,7.330706e-02
4,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,5,1.00e-02,0.4486,8.418585e-02
4,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.4612,1.588573e-01
4,300,300,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,5,1.00e-06,0.5184,7.716950e-02
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00e+00,0.0000,0.000000e+00
